"","fips","sector","th2015","th2016","th2017","th2018","th2019","th2020","th2021","th2022","th2023","th2024","th2025","th2026","th2027","th2028","th2029","th2030","th2031","th2032","th2033","th2034","th2035","th2036","th2037","th2038","th2039","th2040","th2041","th2042","th2043","th2044","th2045","th2046","th2047","th2048","th2049","th2050","th2051","th2052","th2053","th2054","th2055","th2056","th2057","th2058","th2059","th2060","th2061","th2062","th2063","th2064","th2065","th2066","th2067","th2068","th2069","th2070"
"1",1001,NA,7.47366195384643,7.6918632717131,7.65273738872825,8.30363119860166,8.06063876245335,8.72849232074494,8.85589548321678,9.05257398864832,9.02354134283063,8.93390569747205,10.153673700872,10.4136638882908,10.3495006413664,9.98698414033847,10.6565534166796,11.3632999180941,11.9848967398136,11.6035352291316,11.4704919131884,12.5300086185827,13.1096497721505,12.816207289173,12.1890716949223,14.1917444857766,15.7695155081485,15.0946419484296,15.6507590999753,13.8925189432382,14.1342825216956,14.0079156500374,13.8319027809548,19.1946624789121,15.6526759478409,17.6535320243209,16.9509295959173,16.2646788591609,18.4470546881628,15.2830798207777,18.6197739924334,20.5349713469968,18.3310842654288,18.6616970064681,21.1651419513504,18.6778673396176,20.6163816238628,24.9787382058699,26.464356235951,24.1253147995859,26.6493665500569,22.5123412076948,30.7207354475842,28.3843690286635,27.8428837417378,31.8456530857033,26.7100930518174,26.8948644015021
"2",1003,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",1005,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1007,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",1009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",1011,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1013,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",1015,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",1017,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",1019,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",1021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",1023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",1025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
