"","fips","sector","th2015","th2016","th2017","th2018","th2019","th2020","th2021","th2022","th2023","th2024","th2025","th2026","th2027","th2028","th2029","th2030","th2031","th2032","th2033","th2034","th2035","th2036","th2037","th2038","th2039","th2040","th2041","th2042","th2043","th2044","th2045","th2046","th2047","th2048","th2049","th2050","th2051","th2052","th2053","th2054","th2055","th2056","th2057","th2058","th2059","th2060","th2061","th2062","th2063","th2064","th2065","th2066","th2067","th2068","th2069","th2070"
"1",1001,NA,7.50400034572268,7.69011479259356,7.91695354043142,8.14287512364846,8.43372877793795,8.51949568092082,8.61439749630165,9.00183937071174,9.16003513307583,9.45797594510353,9.95952896665216,10.0810965802439,10.5200088902574,10.1442112463972,10.0100221648965,11.2857718814185,10.7829700369669,10.951380524292,11.6728037972349,11.9423814546769,12.9267761930084,11.5257652563666,12.5810253273717,13.1800715435305,13.1219746534657,13.0982767462712,15.8961232068593,13.6236365283912,15.5656628238873,14.8532997646619,14.8573944393427,15.2970168482639,15.9341227065099,15.1176663638257,15.6983829535319,16.6553768153303,18.2845330387195,18.5821873143048,16.8441126029886,17.8848540621429,19.3244659048945,20.5275681901135,20.9319362539323,20.5899521267683,18.4768903183191,23.3616723246029,23.8432309403289,24.6411827517811,20.6940643237931,24.8656725355412,23.5138687765461,24.1665734584597,21.9103906795997,22.1752233249218,26.3349111026111,24.7308598976977
"2",1003,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",1005,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1007,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",1009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",1011,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1013,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",1015,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",1017,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",1019,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
