SiteID,215103,Site Timezone,-8,Data Timezone,-8,Longitude,-122.533996582,Latitude,41.5900611877
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2013,1,1,0,30,92780,91600,90460,84.86,0,0.12,0.46,0.5,0.44,0.26,0.27,0.48,0.76,1.46,310.65000000000003,265.55,248.59,248.19,276.25,294.84000000000003,324.06,328.42,326.29,-3.2600000000000002,-3,-2.88,-2.8000000000000003,-2.87,-2.9,-2.9,-2.84,-2.74,N/A,N/A
2013,1,1,1,30,92780,91600,90460,88.35000000000001,0,0.92,1.44,1.52,1.58,1.6,1.61,1.61,1.55,1.5,183.77,206.89000000000001,216.91,223.92000000000002,226.41,229.64000000000001,233.58,242.19,263,-3.93,-3.34,-3.06,-2.83,-2.62,-2.44,-2.3000000000000003,-2.24,-2.2600000000000002,N/A,N/A
2013,1,1,2,30,92790,91610,90470,91.83,0,0.7000000000000001,0.74,0.77,0.86,0.97,0.98,0.92,0.76,0.68,341.06,24.650000000000002,49.7,72.3,75.72,74.13,68.73,52.33,5.86,-4.82,-4.5,-4.42,-4.38,-4.34,-4.26,-4.13,-3.91,-3.44,N/A,N/A
2013,1,1,3,30,92830,91650,90500,89.96000000000001,0,0.07,0.16,0.31,0.59,0.9,1.27,1.7,2.11,2.88,269.21,342.7,3.04,7.16,5.38,2.5,358.31,354.74,348.04,-4.2,-4.14,-4.2,-4.25,-4.2700000000000005,-4.2700000000000005,-4.2700000000000005,-4.29,-4.3100000000000005,N/A,N/A
2013,1,1,4,30,92870,91690,90540,92.62,0,0.64,1.43,1.34,1.1300000000000001,0.8200000000000001,0.7000000000000001,0.67,0.98,1.83,218.41,215.73000000000002,213.54,213.41,223.73000000000002,246.13,278.46,295.76,315.21,-4.67,-4.32,-4.32,-4.36,-4.4,-4.41,-4.41,-4.39,-4.3100000000000005,N/A,N/A
2013,1,1,5,30,92920,91730,90580,95.25,0,0.49,1.16,1.3,1.32,1.05,0.8200000000000001,0.63,0.72,1.23,203.11,198.64000000000001,194.45000000000002,191.28,195.84,210.70000000000002,230.84,260.8,300.06,-5.0200000000000005,-4.5600000000000005,-4.44,-4.3500000000000005,-4.2700000000000005,-4.19,-4.09,-4.01,-3.88,N/A,N/A
2013,1,1,6,30,92930,91740,90600,97.49000000000001,0,1.1,1.8,1.75,1.61,1.26,0.9,0.61,0.7000000000000001,1.25,204.03,206.8,204.77,202.08,199.72,212.27,229.04,265.49,307.48,-5.89,-5.3,-5.0600000000000005,-4.87,-4.61,-4.38,-4.17,-4.13,-4.17,N/A,N/A
2013,1,1,7,30,92980,91790,90650,94.01,0,1.2,1.94,1.82,1.62,1.26,0.96,0.72,0.78,1.23,216.72,211.8,207.83,205.42000000000002,208.54,221.83,238.44,266.93,300.47,-4.74,-4.29,-4.21,-4.14,-4.07,-4.03,-4.03,-4.01,-3.96,N/A,N/A
2013,1,1,8,30,93070,91880,90730,92.35000000000001,0,0.73,1.44,1.5,1.44,1.1,0.74,0.45,0.51,1.04,202.66,212.70000000000002,208.98000000000002,202.74,199.25,208.07,220.54,264.53000000000003,310.24,-5.17,-4.5200000000000005,-4.3500000000000005,-4.2700000000000005,-4.14,-4.05,-3.98,-3.98,-4.05,N/A,N/A
2013,1,1,9,30,93100,91910,90760,81.60000000000001,0,1.17,1.23,1.33,1.45,1.46,1.4000000000000001,1.28,1.1300000000000001,0.9500000000000001,182.61,189.69,195.51,200.59,197.06,195,194.15,197.44,214.26,-3.69,-3.94,-4.03,-4.09,-4.0200000000000005,-3.95,-3.87,-3.81,-3.71,N/A,N/A
2013,1,1,10,30,93100,91910,90770,77.49,0,0.65,0.63,0.58,0.53,0.45,0.35000000000000003,0.24,0.17,0.03,91.58,94.68,96.78,98.66,103.15,114.96000000000001,129.55,141.98,236.84,-2.56,-2.93,-3.11,-3.2800000000000002,-3.47,-3.63,-3.7800000000000002,-3.79,-3.5100000000000002,N/A,N/A
2013,1,1,11,30,93100,91930,90780,73.28,0,1.05,1.17,1.17,1.1500000000000001,1.11,1.07,1.01,0.9500000000000001,0.8300000000000001,33.660000000000004,38.54,41.06,43,44.9,46.59,48.21,49.230000000000004,47.08,-1.5,-1.9100000000000001,-2.11,-2.29,-2.49,-2.67,-2.85,-3.04,-3.38,N/A,N/A
2013,1,1,12,30,93070,91890,90760,67.7,0,0.41000000000000003,0.44,0.44,0.45,0.44,0.44,0.45,0.45,0.48,45.910000000000004,65.12,74.26,81.57000000000001,90.05,98.29,106.91,118.39,143.16,-0.56,-0.96,-1.17,-1.35,-1.55,-1.73,-1.9100000000000001,-2.1,-2.46,N/A,N/A
2013,1,1,13,30,93010,91840,90700,64.81,0,0.56,0.63,0.63,0.62,0.59,0.55,0.51,0.45,0.31,68.01,74.13,77.69,80.64,84.53,89.07000000000001,94.5,104.65,136.24,0.46,0.07,-0.14,-0.31,-0.51,-0.7000000000000001,-0.88,-1.07,-1.43,N/A,N/A
2013,1,1,14,30,92940,91780,90650,64.44,0,0.5700000000000001,0.63,0.63,0.63,0.6,0.56,0.52,0.46,0.36,100.86,104.12,105.93,107.46000000000001,110.11,114.24000000000001,120.06,130.99,168.47,0.93,0.56,0.36,0.18,-0.02,-0.21,-0.4,-0.59,-0.9500000000000001,N/A,N/A
2013,1,1,15,30,92920,91750,90620,71.68,0,0.45,0.79,0.74,0.65,0.53,0.42,0.31,0.15,0.32,113.88,115.28,113.64,111.67,109.76,110.60000000000001,113.45,160.56,229.51,0.8300000000000001,0.55,0.36,0.19,-0.01,-0.21,-0.4,-0.6,-0.9400000000000001,N/A,N/A
2013,1,1,16,30,92910,91740,90610,80.04,0,0.49,0.92,0.98,0.99,0.9,0.81,0.7000000000000001,0.61,0.67,182.82,193.28,193.51,191.45000000000002,188.53,189.16,192.65,210.71,259.02,-1.24,-0.73,-0.65,-0.61,-0.64,-0.72,-0.84,-0.9500000000000001,-0.9500000000000001,N/A,N/A
2013,1,1,17,30,92910,91730,90600,92.01,0,1.11,1.79,1.77,1.68,1.4000000000000001,1.05,0.72,0.47000000000000003,0.67,181.01,194.3,196.77,197.06,197.27,201.33,207.09,250.98000000000002,308.05,-3.08,-2.0300000000000002,-1.6600000000000001,-1.3900000000000001,-1.23,-1.07,-0.92,-0.8200000000000001,-0.72,N/A,N/A
2013,1,1,18,30,92900,91720,90590,87.39,0,0.64,1.1,0.92,0.67,0.19,0.2,0.6900000000000001,1.17,2.07,206.70000000000002,204.08,191.54,168.8,74.19,49.71,5.71,348.66,339.14,-2.49,-1.58,-1.27,-1.04,-0.8200000000000001,-0.6900000000000001,-0.65,-0.64,-0.6900000000000001,N/A,N/A
2013,1,1,19,30,92900,91720,90590,87.22,0,0.34,0.92,0.74,0.47000000000000003,0.11,0.12,0.5,0.9,1.74,230.37,210.89000000000001,193.48000000000002,168.24,57.24,34.67,0.74,345.24,334.01,-2.69,-2.1,-1.85,-1.6400000000000001,-1.54,-1.47,-1.44,-1.36,-1.19,N/A,N/A
2013,1,1,20,30,92930,91750,90610,88.26,0,0.36,1.08,1.08,0.92,0.71,0.5,0.31,0.29,0.63,228.76,199.77,179.09,164.77,147.70000000000002,140.88,140.53,205.35,269.99,-3.43,-2.66,-2.32,-2.05,-2.0100000000000002,-1.94,-1.84,-1.71,-1.47,N/A,N/A
2013,1,1,21,30,92930,91750,90610,83.4,0,0.52,1.04,1.24,1.3900000000000001,1.26,1.07,0.85,0.65,0.62,186.13,188.89000000000001,185.06,179.01,172.6,173.48,179.57,205.20000000000002,262.96,-3.19,-2.59,-2.44,-2.34,-2.23,-2.13,-2.05,-1.86,-1.56,N/A,N/A
