SiteID,1236208,Site Timezone,-6,Data Timezone,-6,Longitude,-96.936920166,Latitude,29.3908042908
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2013,1,1,0,30,100550,99380,98250,99.51,0,0.85,2.16,2.99,3.9,4.79,5.66,6.49,7.28,8.72,263.84000000000003,237.56,217.44,209.61,204.02,200.75,198.78,197.3,195.99,19.86,19.95,19.93,19.89,19.86,19.84,19.81,19.78,19.68,N/A,N/A
2013,1,1,1,30,100580,99410,98280,99.61,0,1.48,2.08,2.31,3.02,3.71,4.38,5.01,5.63,6.8500000000000005,339.1,308.18,286.89,259.53000000000003,240.77,229.96,223.77,219.09,214.15,19.650000000000002,19.77,19.8,19.8,19.8,19.82,19.79,19.75,19.64,N/A,N/A
2013,1,1,2,30,100590,99410,98260,95.46000000000001,1.8,2.97,3.93,4.4,4.89,5.28,5.6000000000000005,5.92,6.18,6.1000000000000005,13.290000000000001,11.41,10.450000000000001,9.43,8.92,8.69,7.91,7.01,4.22,16.990000000000002,16.72,16.57,16.39,16.2,16.02,15.860000000000001,15.74,15.73,N/A,N/A
2013,1,1,3,30,100600,99410,98260,94.19,0,5.17,6.6000000000000005,7.11,7.5200000000000005,7.82,8.05,8.31,8.56,8.99,354.86,356.07,356.98,357.97,358.67,359.18,359.79,0.38,1.97,16.46,16.21,16.05,15.88,15.72,15.57,15.41,15.27,15.02,N/A,N/A
2013,1,1,4,30,100580,99390,98230,94.10000000000001,12.8,6.12,8.28,9.17,9.9,10.41,10.790000000000001,11.31,11.8,12.780000000000001,19.8,20.18,19.96,18.98,18.96,19.34,19.44,19.59,20.400000000000002,14.870000000000001,14.6,14.44,14.26,14.09,13.950000000000001,13.81,13.700000000000001,13.57,N/A,N/A
2013,1,1,5,30,100630,99430,98270,93.25,0,7.2700000000000005,9.31,10.03,10.64,11.23,11.790000000000001,12.4,12.96,13.81,21.21,21.330000000000002,21.52,21.740000000000002,21.990000000000002,22.23,22.330000000000002,22.37,22.27,14.38,14.1,13.93,13.74,13.56,13.39,13.200000000000001,13.02,12.66,N/A,N/A
2013,1,1,6,30,100740,99540,98370,90.49,1.8,7.12,9.49,10.46,11.13,11.66,12.08,12.530000000000001,12.93,13.63,14.370000000000001,13.41,12.83,12.6,12.39,12.21,11.96,11.81,11.94,13.18,12.91,12.76,12.59,12.43,12.290000000000001,12.13,11.97,11.69,N/A,N/A
2013,1,1,7,30,100760,99550,98380,92.82000000000001,3.7,6.38,8.19,8.93,9.58,10.24,10.85,11.49,12.030000000000001,12.63,20.85,19.53,18.94,18.35,17.85,17.400000000000002,17.14,16.93,16.82,12.43,12.14,11.97,11.8,11.620000000000001,11.450000000000001,11.27,11.1,10.74,N/A,N/A
2013,1,1,8,30,100890,99680,98500,92.64,0,5.22,6.76,7.390000000000001,7.91,8.42,8.88,9.41,9.94,11.13,14.02,13,12.4,11.94,11.59,11.31,11.15,11.06,11.25,11.85,11.55,11.38,11.19,11.01,10.84,10.65,10.47,10.120000000000001,N/A,N/A
2013,1,1,9,30,100930,99710,98530,93.05,1.8,6.62,8.33,8.96,9.46,9.94,10.38,10.91,11.41,12.120000000000001,11.58,11.66,11.72,11.77,11.8,11.82,11.78,11.72,11.55,11.28,10.98,10.81,10.63,10.450000000000001,10.28,10.1,9.93,9.58,N/A,N/A
2013,1,1,10,30,101020,99800,98610,88.05,0,7.390000000000001,9.25,9.86,10.28,10.64,10.950000000000001,11.26,11.540000000000001,12.14,8.33,8.59,8.59,8.63,8.68,8.73,8.78,8.83,9,10.790000000000001,10.450000000000001,10.27,10.08,9.89,9.71,9.51,9.33,8.96,N/A,N/A
2013,1,1,11,30,101060,99840,98650,83.17,0,6.69,8.33,8.88,9.22,9.450000000000001,9.63,9.75,9.84,9.97,4.04,4.24,4.46,4.63,4.7700000000000005,4.89,5.0200000000000005,5.13,5.38,11.120000000000001,10.75,10.55,10.34,10.120000000000001,9.93,9.72,9.53,9.13,N/A,N/A
2013,1,1,12,30,101120,99900,98710,78.03,0,6.16,7.61,8.1,8.4,8.6,8.76,8.88,8.98,9.13,10.05,9.98,9.92,9.870000000000001,9.83,9.8,9.77,9.75,9.71,11.5,11.040000000000001,10.82,10.6,10.39,10.200000000000001,9.99,9.790000000000001,9.4,N/A,N/A
2013,1,1,13,30,101120,99900,98720,72.16,0,6.74,8.22,8.69,8.950000000000001,9.13,9.27,9.36,9.43,9.53,13.05,12.620000000000001,12.39,12.21,12.05,11.91,11.77,11.65,11.41,12.67,12.09,11.85,11.620000000000001,11.4,11.200000000000001,10.99,10.8,10.4,N/A,N/A
2013,1,1,14,30,101130,99910,98730,68.56,0,6.99,8.59,9.13,9.450000000000001,9.67,9.85,9.96,10.06,10.200000000000001,9.370000000000001,9.21,9.11,9.03,8.96,8.91,8.86,8.82,8.75,12.94,12.42,12.19,11.96,11.75,11.55,11.34,11.14,10.75,N/A,N/A
2013,1,1,15,30,101170,99960,98770,66.64,0,6.67,8.22,8.72,9,9.19,9.33,9.41,9.49,9.57,2.63,2.89,3.08,3.2600000000000002,3.44,3.6,3.77,3.94,4.3,12.83,12.38,12.18,11.96,11.75,11.56,11.35,11.16,10.76,N/A,N/A
2013,1,1,16,30,101190,99970,98790,68.7,0,6.08,7.6000000000000005,8.11,8.47,8.74,8.96,9.13,9.27,9.48,5.08,5.0600000000000005,5.11,5.25,5.39,5.53,5.66,5.78,6,11.77,11.46,11.28,11.08,10.88,10.69,10.48,10.290000000000001,9.9,N/A,N/A
2013,1,1,17,30,101230,100000,98810,70.85000000000001,0,5.36,7.15,7.8,8.26,8.620000000000001,8.91,9.16,9.38,9.74,358.73,359.82,0.58,1.33,2,2.59,3.09,3.52,4.24,10.75,10.57,10.43,10.27,10.1,9.93,9.74,9.56,9.18,N/A,N/A
