SiteID,1233663,Site Timezone,-6,Data Timezone,-6,Longitude,-96.9698486328,Latitude,28.7991790771
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2013,1,1,0,30,101030,99860,98730,96.38,0,4.92,7.04,8,8.86,9.620000000000001,10.33,11,11.620000000000001,12.84,171.34,172.06,172.66,173.44,174.28,175.18,176.18,177.16,179.34,21.080000000000002,21,20.92,20.81,20.71,20.61,20.52,20.43,20.28,N/A,N/A
2013,1,1,1,30,101070,99900,98770,98.63,0,1.17,3.06,4.25,5.38,6.4,7.34,8.17,8.93,10.3,232.29,214.99,202.01,196.82,193.22,191.13,189.88,188.96,188.15,20.56,20.85,20.88,20.81,20.72,20.62,20.51,20.41,20.19,N/A,N/A
2013,1,1,2,30,101080,99910,98770,99.62,0,1.23,2.33,2.82,3.5,4.25,5.12,6.0200000000000005,6.92,8.620000000000001,334.49,271.67,232.33,217.55,206.86,199.91,195.64000000000001,192.44,189.31,20.13,20.6,20.76,20.67,20.56,20.44,20.32,20.21,20.05,N/A,N/A
2013,1,1,3,30,101080,99900,98770,99.60000000000001,0,1.06,2,2.39,2.93,3.49,4.08,4.72,5.37,6.74,333.65000000000003,266.84000000000003,229.46,221.29,214.98000000000002,210.07,206.34,203.02,198.94,20.11,20.44,20.52,20.42,20.32,20.240000000000002,20.17,20.11,20.02,N/A,N/A
2013,1,1,4,30,101080,99910,98770,99.48,1.8,1,1.36,1.4000000000000001,1.75,2.12,2.54,2.99,3.45,4.34,338.63,303.65000000000003,282.88,259.96,244.28,234.81,228.6,223.73000000000002,218.23000000000002,20.080000000000002,20.09,20.080000000000002,20.12,20.13,20.1,20.080000000000002,20.07,19.97,N/A,N/A
2013,1,1,5,30,101150,99970,98820,97.68,0,6.32,7.86,8.290000000000001,8.57,8.73,8.8,8.76,8.67,8.34,357.12,358.2,358.88,359.62,0.25,0.8200000000000001,1.21,1.51,1.47,18.330000000000002,17.86,17.6,17.37,17.18,17,16.85,16.71,16.53,N/A,N/A
2013,1,1,6,30,101170,99970,98800,94.03,3.7,9.05,11.35,12.06,12.6,13.08,13.51,14,14.48,15.64,359.82,0.14,0.42,0.75,1.16,1.58,2.08,2.5500000000000003,3.39,15.46,15.14,14.97,14.780000000000001,14.59,14.42,14.23,14.05,13.71,N/A,N/A
2013,1,1,7,30,101290,100090,98920,88.63,0,7.78,9.950000000000001,10.76,11.46,12.1,12.700000000000001,13.33,13.89,14.73,1.94,2.44,2.82,3.18,3.47,3.72,3.97,4.19,4.54,14.52,14.24,14.06,13.88,13.69,13.51,13.32,13.15,12.780000000000001,N/A,N/A
2013,1,1,8,30,101360,100150,98970,89.24,0,7.82,9.91,10.59,11.11,11.53,11.9,12.24,12.56,13.23,5,5.5,5.78,6.01,6.19,6.34,6.48,6.61,6.890000000000001,13.51,13.22,13.040000000000001,12.85,12.66,12.48,12.290000000000001,12.1,11.73,N/A,N/A
2013,1,1,9,30,101450,100240,99060,88.22,0,7.0600000000000005,8.92,9.56,10.01,10.4,10.72,11.040000000000001,11.34,11.97,7.3,7.8,7.94,8.19,8.5,8.81,9.21,9.59,10.44,13.06,12.73,12.540000000000001,12.35,12.15,11.97,11.77,11.59,11.21,N/A,N/A
2013,1,1,10,30,101480,100260,99080,89.63,0,6.37,7.9,8.39,8.72,8.98,9.200000000000001,9.41,9.61,10.07,5.5600000000000005,5.74,5.78,5.84,5.9,5.96,6.04,6.12,6.34,12.68,12.32,12.13,11.94,11.74,11.56,11.370000000000001,11.19,10.82,N/A,N/A
2013,1,1,11,30,101570,100350,99160,87.01,0,6.74,8.39,8.91,9.24,9.49,9.69,9.85,9.99,10.25,6.65,7.2,7.53,7.8100000000000005,8.06,8.290000000000001,8.55,8.8,9.370000000000001,12.200000000000001,11.85,11.66,11.450000000000001,11.26,11.07,10.870000000000001,10.68,10.3,N/A,N/A
2013,1,1,12,30,101620,100400,99210,86.17,1.8,5.82,7.18,7.59,7.84,8.01,8.14,8.22,8.290000000000001,8.36,1.52,1.6400000000000001,1.82,2,2.19,2.37,2.6,2.83,3.38,11.94,11.6,11.41,11.21,11.01,10.82,10.620000000000001,10.43,10.040000000000001,N/A,N/A
2013,1,1,13,30,101630,100410,99220,80.60000000000001,0,6.34,7.88,8.36,8.67,8.89,9.07,9.21,9.33,9.540000000000001,9.68,9.81,9.83,9.84,9.86,9.870000000000001,9.870000000000001,9.870000000000001,9.870000000000001,12.02,11.620000000000001,11.42,11.22,11.02,10.83,10.63,10.44,10.05,N/A,N/A
2013,1,1,14,30,101660,100450,99260,69.93,0,6.5200000000000005,7.91,8.370000000000001,8.63,8.82,8.96,9.06,9.15,9.27,11.85,11.83,11.790000000000001,11.76,11.72,11.69,11.66,11.620000000000001,11.55,13.620000000000001,13.06,12.82,12.6,12.38,12.18,11.97,11.78,11.39,N/A,N/A
2013,1,1,15,30,101670,100450,99270,66.55,0,7.3,8.950000000000001,9.46,9.76,9.97,10.120000000000001,10.22,10.31,10.43,14.11,13.61,13.33,13.06,12.82,12.6,12.38,12.17,11.75,13.99,13.59,13.38,13.18,12.97,12.780000000000001,12.57,12.38,11.99,N/A,N/A
2013,1,1,16,30,101680,100460,99280,71.39,0,5.87,7.44,7.95,8.32,8.620000000000001,8.86,9.06,9.25,9.56,10.14,10.11,10.120000000000001,10.16,10.200000000000001,10.25,10.3,10.35,10.47,13.51,13.23,13.06,12.870000000000001,12.67,12.49,12.290000000000001,12.1,11.71,N/A,N/A
