SiteID,196416,Site Timezone,-8,Data Timezone,-8,Longitude,-120.397537231,Latitude,35.3888206482
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2013,1,1,0,30,94770,93600,92480,37.63,0,5.2700000000000005,6.3100000000000005,4.54,2.75,2.15,1.75,1.34,1.08,0.9,73.01,72.07000000000001,63.77,55.42,49.620000000000005,43.08,30.82,14.200000000000001,336.74,5.32,6.3,6.87,7.42,7.28,7.07,6.8500000000000005,6.640000000000001,6.2,N/A,N/A
2013,1,1,1,30,94730,93570,92440,37.410000000000004,0,4.37,3.98,2,0.78,0.63,0.58,0.6,0.68,0.8300000000000001,71.2,70.23,29.54,359.67,345.41,333.25,317.73,301.16,272.58,5.21,6.53,6.6000000000000005,6.26,6.0600000000000005,5.89,5.69,5.5,5.15,N/A,N/A
2013,1,1,2,30,94700,93540,92410,40.99,0,3.23,2.54,1.6300000000000001,1.03,0.78,0.63,0.5700000000000001,0.51,0.43,88.01,102.36,120.33,137.61,163.84,183.83,201.27,217.88,242.43,5.0200000000000005,6.18,6.24,6.12,5.93,5.74,5.53,5.3500000000000005,4.99,N/A,N/A
2013,1,1,3,30,94680,93510,92380,45.76,0,1.93,0.98,0.76,0.79,0.93,1.01,0.87,0.73,0.49,89.67,197.17000000000002,218.48000000000002,229.9,234.02,233.97,224.52,209.96,176.07,4.49,4.89,4.95,5.2700000000000005,5.28,5.25,5.2,5.12,4.92,N/A,N/A
2013,1,1,4,30,94670,93500,92370,43.31,0,0.77,0.61,0.51,0.5,0.71,0.99,1.18,1.34,1.5,86.87,2.94,290.2,200.96,175.01,157.42000000000002,152.61,148.92000000000002,144.21,4.73,4.93,5.04,5.54,5.5200000000000005,5.42,5.24,5.08,4.7700000000000005,N/A,N/A
2013,1,1,5,30,94660,93490,92360,41.53,0,0.92,1.24,1.27,1.36,1.29,1.24,1.23,1.23,1.18,87.95,118.78,131.8,140.71,148.02,154.99,164.62,172.72,186.38,4.25,5.19,5.17,5.12,5.0600000000000005,5.0200000000000005,5.0200000000000005,5.01,4.96,N/A,N/A
2013,1,1,6,30,94640,93470,92340,41.59,0,1.61,2.52,2.62,2.72,2.7,2.64,2.49,2.3000000000000003,1.87,121.8,141.94,148.18,149.12,151.24,153.6,157,160.58,167.29,4.45,5.3,5.18,5.03,4.93,4.86,4.83,4.8,4.73,N/A,N/A
2013,1,1,7,30,94660,93490,92360,47.4,0,2.5,3.95,3.7800000000000002,3.43,3.31,3.21,3.02,2.81,2.36,112.22,133.06,139.94,141.64000000000001,144.57,147.55,151.13,153.84,157.94,4.33,5.28,5.21,5.07,4.92,4.8100000000000005,4.7700000000000005,4.72,4.58,N/A,N/A
2013,1,1,8,30,94690,93520,92390,46.2,0,2.2,3.33,3.5500000000000003,3.63,3.54,3.42,3.23,3.02,2.56,119.84,127.01,133.61,140.73,146.44,151.03,154.8,157.19,159.65,5.32,5.18,5.1000000000000005,5.05,5,4.95,4.9,4.8100000000000005,4.6000000000000005,N/A,N/A
2013,1,1,9,30,94710,93540,92410,42.92,0,2.07,2.7,2.85,2.89,2.88,2.87,2.84,2.8000000000000003,2.74,153.77,152.35,151.8,151.68,151.89000000000001,152.19,152.69,153.27,154.49,6.38,5.95,5.75,5.5600000000000005,5.38,5.2,5.03,4.86,4.55,N/A,N/A
